lat,lon,genus,species,dbh,dbh_min,dbh_max,year_min,year_max,crown,crown_min,crown_max,height,height_min,height_max,common,location,ref,maintenance,maturity,planted,updated,health,variety,description,family,ule_min,ule_max,address
-38.333446,143.595679,Agonis,Flexuosa,1,,,,,,,,5,,,Weeping Willow Myrtle,street,9842,,semi-mature,1985-01-01,,,,,,,,17-19 Quamby AVE COLAC VIC 3250//3 trees
-38.333143,143.595445,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,9828,,semi-mature,1995-01-01,,,,,,,,24 Quamby AVE COLAC VIC 3250//Toorak Cres
-38.333189,143.594501,Agonis,Flexuosa,0.8,,,,,,,,7,,,Weeping Willow Myrtle,street,9845,,mature,1975-01-01,,,,,,,,33 Quamby AVE COLAC VIC 3250
-38.332784,143.595561,Callistemon,Citrinus,0.2,,,,,,,,2,,,Scarlet Bottle brush,street,10412,,semi-mature,1995-01-01,,,,,,,,10A Toorak CRES COLAC VIC 3250//2 trees
-38.332598,143.59621,Callistemon,Viminalis,0.1,,,,,,,,2,,,Weeping Bottle Brush,street,10415,,semi-mature,1995-01-01,,,,,,,,11 Toorak CRES COLAC VIC 3250
-38.332706,143.596688,Prunus,Serrulata,0.2,,,,,,,,2,,,Mt Fuji,street,10409,,semi-mature,1995-01-01,,,,,,,,5 Toorak CRES COLAC VIC 3250
-38.332846,143.596774,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,10406,,semi-mature,1995-01-01,,,,,,,,3 Toorak CRES COLAC VIC 3250
-38.333183,143.596803,Callistemon,Viminalis,0.05,,,,,,,,1,,,Weeping Bottle Brush,street,7495,,semi-mature,2004-01-01,,,,,,,,5 Autumn ST COLAC VIC 3250//Toorak Cres
-38.757844,143.666678,Corymbia,Ficifolia,0.6,,,,,,,,5,,,Red Flowering Gum,street,6101,,mature,1988-01-01,,,,,,,,19 Diana ST APOLLO BAY VIC 3233
-38.193653,143.640355,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6679,,mature,1958-01-01,,,,,,,,51 Main ST BEEAC VIC 3251
-38.757673,143.666936,Eucalyptus,Leucoxylon,0.6,,,,,,,,4,,,Yellow Gum,street,6107,,semi-mature,1998-01-01,,,,,,,,24 Diana ST APOLLO BAY VIC 3233
-38.759025,143.666,Corymbia,Ficifolia,0.6,,,,,,,,4,,,Red Flowering Gum,street,6376,,semi-mature,1993-01-01,,,,,,,,55 Nelson ST APOLLO BAY VIC 3233
-38.751409,143.668898,Cotoneaster,Orientalis,0.1,,,,,,,,1,,,Cotoneaster,street,6161,,young,2006-01-01,,,,,,,,189 Great Ocean RD APOLLO BAY VIC 3233
-38.333393,143.598212,Lophostermon,Confertus,0.5,,,,,,,,4,,,Queensland Box Brush,street,7996,,mature,1975-01-01,,,,,,,,10 Church ST COLAC VIC 3250
-38.751923,143.66759,Olea,Ueropaea,0.1,,,,,,,,2,,,Olive,street,6459,,young,2003-01-01,,,,,,,,47 Pascoe ST APOLLO BAY VIC 3233
-38.340355,143.604018,Prunus,Blierana,0.3,,,,,,,,3,,,Double Pink Flowering Gum,street,8222,,semi-mature,1988-01-01,,,,,,,,18 Douglas ST COLAC VIC 3250
-38.339252,143.600284,Melaleuca,Stypheliodes,0.6,,,,,,,,4,,,Prickly Paperback,street,8013,,semi-mature,1985-01-01,,,,,,,,61 Church ST COLAC VIC 3250//Fenwick St//2 trees
-38.339409,143.603622,Prunus,Blierana,0.2,,,,,,,,2,,,Double Pink Flowering Gum,street,8219,,semi-mature,1988-01-01,,,,,,,,8 Douglas ST COLAC VIC 3250
-38.339118,143.600659,Lophostermon,Confertus,0.8,,,,,,,,5,,,Queensland Box Brush,street,8022,,mature,1975-01-01,,,,,,,,56 Church ST COLAC VIC 3250
-38.339324,143.600576,Lophostermon,Confertus,0.8,,,,,,,,12,,,Queensland Box Brush,street,8016,,mature,1975-01-01,,,,,,,,61 Church ST COLAC VIC 3250
-38.33946,143.600643,Agonis,Flexuosa,0.4,,,,,,,,4,,,Weeping Willow Myrtle,street,8030,,semi-mature,1985-01-01,,,,,,,,63 Church ST COLAC VIC 3250
-38.337768,143.600086,Lophostermon,Confertus,0.5,,,,,,,,4,,,Queensland Box Brush,street,7967,,mature,1975-01-01,,,,,,,,42 Church ST COLAC VIC 3250
-38.193192,143.640353,Cupressus,Macrocarpa,1.2,,,,,,,,15,,,Monterey Cyress,street,6676,,mature,1928-01-01,,,,,,,,45 Main ST BEEAC VIC 3251
-38.193324,143.640615,Cupressus,Macrocarpa,1.5,,,,,,,,6,,,Monterey Cyress,street,6708,,mature,1928-01-01,,,,,,,,46 Main ST BEEAC VIC 3251
-38.33782,143.598487,Prunus,Serrulata,0.4,,,,,,,,3,,,Flowering Cherry,street,9599,,semi-mature,1985-01-01,,,,,,,,58 Murray St E COLAC VIC 3250
-38.337943,143.598539,Prunus,Serrulata,0.25,,,,,,,,2,,,Flowering Cherry,street,10661,,semi-mature,1985-01-01,,,,,,,,1 Woods ST COLAC VIC 3250
-38.338213,143.598655,Citrus,Limon,0.3,,,,,,,,2,,,Lemon Tree,street,10664,,semi-mature,1985-01-01,,,,,,,,3 Woods ST COLAC VIC 3250
-38.338931,143.598975,Melaleuca,Linarifolia,0.6,,,,,,,,3,,,Snow in Summer,street,10672,,semi-mature,1985-01-01,,,,,,,,13 Woods ST COLAC VIC 3250
-38.339132,143.599051,Prunus,Serrulata,0.2,,,,,,,,2,,,Mr Fuji,street,10675,,semi-mature,1985-01-01,,,,,,,,15 Woods ST COLAC VIC 3250
-38.758655,143.663627,Araucaria,Heterophylla,0.8,,,,,,,,5,,,Norfolk Island Pine,street,6244,,mature,1983-01-01,,,,,,,,23 McLachlan ST APOLLO BAY VIC 3233
-38.192277,143.640376,Cupressus,Macrocarpa,1.5,,,,,,,,15,,,Monterey Cyress,street,6685,,mature,1928-01-01,,,,,,,,37 Main ST BEEAC VIC 3251//Removed
-38.339546,143.596401,Prunus,Blierana,0.2,,,,,,,,2,,,Double Pink Flowering Gum,street,9665,,semi-mature,1980-01-01,,,,,,,,4 Nicholas ST COLAC VIC 3250//2 trees
-38.339853,143.596404,Prunus,Blierana,0.3,,,,,,,,4,,,Double Pink Flowering Gum,street,9662,,semi-mature,1980-01-01,,,,,,,,7 Nicholas ST COLAC VIC 3250
-38.339718,143.596475,Prunus,Blierana,0.2,,,,,,,,4,,,Double Pink Flowering Gum,street,9659,,semi-mature,1980-01-01,,,,,,,,6 Nicholas ST COLAC VIC 3250//2 trees
-38.340569,143.596518,Melaleuca,Armillaris,0.1,,,,,,,,3,,,Bracelet Honey Myrtle,street,8474,,semi-mature,1980-01-01,,,,,,,,7 George ST COLAC VIC 3250
-38.755498,143.662967,Metrosideros,Excelsa,1,,,,,,,,5,,,New Zealand Christmas Bush,street,6304,,mature,1983-01-01,,,,,,,,35 Montrose AVE APOLLO BAY VIC 3233
-38.031362,143.633552,Eucalyptus,Botriodies,0.9,,,,,,,,6,,,Mahogany Gum,street,12118,,mature,1958-01-01,,,,,,,,5 Lyons ST CRESSY VIC 3322
-38.340259,143.600971,Corymbia,Ficifolia,0.4,,,,,,,,4,,,Red Flowering Gum,street,8042,,semi-mature,1985-01-01,,,,,,,,71 Church ST COLAC VIC 3250
-38.33681,143.59674,Cupressus,Macrocarpa,0.3,,,,,,,,2,,,Monterey Cyress,street,9104,,semi-mature,1985-01-01,,,,,,,,1 Lyons ST COLAC VIC 3250
-38.336891,143.5964,Prunus,Cerasifera,0.5,,,,,,,,4,,,Cherry Plum,street,9779,,semi-mature,1980-01-01,,,,,,,,7 Polwarth ST COLAC VIC 3250
-38.336665,143.596439,Eucalyptus,Leucoxylon,0.8,,,,,,,,4,,,Yellow Gum,street,9782,,semi-mature,1975-01-01,,,,,,,,10 Polwarth ST COLAC VIC 3250
-38.336374,143.596301,Betula,Alba,0.6,,,,,,,,5,,,Silver Birch,street,9776,,semi-mature,1980-01-01,,,,,,,,8 Polwarth ST COLAC VIC 3250
-38.337803,143.596786,Melaleuca,Linarifolia,0.3,,,,,,,,3,,,Snow in Summer,street,9619,,semi-mature,1985-01-01,,,,,,,,43 Murray St E COLAC VIC 3250//Polwarth St
-38.752989,143.658956,Metrosideros,Excelsa,0.2,,,,,,,,3,,,New Zealand Christmas Bush,street,6530,,semi-mature,2003-01-01,,,,,,,,7 The Otway Vista APOLLO BAY VIC 3233
-38.332088,143.594992,Eugenia,Smithii,0.8,,,,,,,,5,,,Lily Pilly,street,10360,,mature,1975-01-01,,,,,,,,10 The Esplanade COLAC VIC 3250
-38.33187,143.596032,Nerium,Oleander,0.3,,,,,,,,2,,,Oleander,street,10363,,young,2000-01-01,,,,,,,,18 The Esplanade COLAC VIC 3250
-38.753198,143.659188,Metrosideros,Excelsa,0.2,,,,,,,,3,,,New Zealand Christmas Bush,street,6533,,young,2003-01-01,,,,,,,,4 The Otway Vista APOLLO BAY VIC 3233
-38.034029,143.630454,Eucalyptus,Cladocalyx,0.6,,,,,,,,4,,,Sugar Gum,street,12095,,semi-mature,1998-01-01,,,,,,,,5 Hall ST CRESSY VIC 3322
-38.7535,143.667645,Olea,Ueropaea,0.2,,,,,,,,2,,,Olive,street,6158,,young,2003-01-01,,,,,,,,171 Great Ocean RD APOLLO BAY VIC 3233
-38.332594,143.597715,Photina,Robusta,0.3,,,,,,,,4,,,Photina,street,8007,,semi-mature,1985-01-01,,,,,,,,5 Church ST COLAC VIC 3250
-38.034576,143.630046,Grevillea,Robusta,0.2,,,,,,,,8,,,Silky Oak,street,12109,,mature,1978-01-01,,,,,,,,54 Lyons ST CRESSY VIC 3322
-38.33222,143.600024,Callistemon,Viminalis,0.1,,,,,,,,2,,,Weeping Bottle Brush,street,10546,,semi-mature,1998-01-01,,,,,,,,14 William ST COLAC VIC 3250
-38.333183,143.599811,Lophostermon,Confertus,0.4,,,,,,,,4,,,Queensland Box Brush,street,8265,,semi-mature,1985-01-01,,,,,,,,6 Edgar ST COLAC VIC 3250
-38.190503,143.640377,Cupressus,Macrocarpa,2,,,,,,,,16,,,Monterey Cyress,street,6719,,mature,1928-01-01,,,,,,,,1525 Colac Ballarat Rd BEEAC VIC 3251
-38.334773,143.600093,Prunus,Blierana,0.5,,,,,,,,5,,,Double Pink Flowering Gum,street,7876,,semi-mature,1985-01-01,,,,,,,,30 Chapel ST COLAC VIC 3250//Pitt St//2 trees
-38.335248,143.60029,Prunus,Cerasifera,0.6,,,,,,,,6,,,Cherry Plum,street,9693,,mature,1980-01-01,,,,,,,,3 Pitt ST COLAC VIC 3250
-38.335386,143.600349,Prunus,Cerasifera,0.4,,,,,,,,5,,,Cherry Plum,street,9696,,semi-mature,1985-01-01,,,,,,,,1/5 Pitt ST COLAC VIC 3250//2 trees
-38.335059,143.601193,Callistemon,Citrinus,0.1,,,,,,,,1,,,Scarlett Bottlebrush,street,10449,,young,1995-01-01,,,,,,,,16 Troy ST COLAC VIC 3250
-38.752344,143.663786,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6559,,young,2006-01-01,,,,,,,,27 Thomson ST APOLLO BAY VIC 3233
-38.752261,143.663115,Eucalyptus,Maculata,0.2,,,,,,,,5,,,Spotted Gum,street,6562,,young,2003-01-01,,,,,,,,33 Thomson ST APOLLO BAY VIC 3233
-38.752176,143.663117,Corymbia,Ficifolia,0.2,,,,,,,,2,,,Red Flowering Gum,street,6565,,young,2003-01-01,,,,,,,,42 Thomson ST APOLLO BAY VIC 3233
-38.755407,143.662051,Banksia,Serrata,0.5,,,,,,,,5,,,Saw Banksia,street,6307,,mature,1988-01-01,,,,,,,,43 Montrose AVE APOLLO BAY VIC 3233
-38.757198,143.6662,Melaleuca,Ericifolia,0.8,,,,,,,,4,,,Swamp Paperback,street,6347,,mature,1983-01-01,,,,,,,,16 Moore ST APOLLO BAY VIC 3233
-38.757355,143.66593,Corymbia,Ficifolia,1,,,,,,,,5,,,Red Flowering Gum,street,6330,,mature,1983-01-01,,,,,,,,11 Moore ST APOLLO BAY VIC 3233
-38.75655,143.659878,Leptospermum,Scoparium,1,,,,,,,,4,,,Tea Tree,street,6513,,mature,1988-01-01,,,,,,,,32 Seymour CRES APOLLO BAY VIC 3233
-38.757359,143.666187,Araucaria,Heterophylla,1,,,,,,,,12,,,Norfolk Island Pine,street,6327,,mature,1983-01-01,,,,,,,,9 Moore ST APOLLO BAY VIC 3233
-38.757252,143.665287,Metrosideros,Excelsa,1,,,,,,,,5,,,New Zealand Christmas Bush,street,6333,,mature,1983-01-01,,,,,,,,17 Moore ST APOLLO BAY VIC 3233
-38.75502,143.659864,Metrosideros,Excelsa,0.5,,,,,,,,3,,,New Zealand Christmas Bush,street,6316,,semi-mature,1993-01-01,,,,,,,,54 Montrose AVE APOLLO BAY VIC 3233
-38.757118,143.665515,Eucalyptus,Leucoxylon,0.6,,,,,,,,3,,,Yellow Gum,street,6353,,semi-mature,1993-01-01,,,,,,,,22 Moore ST APOLLO BAY VIC 3233
-38.348677,143.583682,Melaleuca,Stypheliodes,0.5,,,,,,,,8,,,Prickly Paperback,park,11182,,semi-mature,,,,,,,,,13 Inglis CT COLAC VIC 3250//Inglis Court Playground//3 TREES
-38.33492,143.585609,Fraxinus,Oxycarpa,0.8,,,,,,,,10,,,Desert Ash,street,7744,,mature,1965-01-01,,,,,,,,15-27 Calvert ST COLAC VIC 3250
-38.334957,143.588724,Fraxinus,Oxycarpa,0.8,,,,,,,,8,,,Desert Ash,street,7730,,mature,1965-01-01,,,,,,,,44 Calvert ST COLAC VIC 3250
-38.334657,143.593152,Grevillea,Robusta,0.5,,,,,,,,5,,,Silky Oak,street,7724,,semi-mature,1965-01-01,,,,,,,,63 Calvert ST COLAC VIC 3250//TWO TRESS
-38.335452,143.589595,Quercus,Robur,1.5,,,,,,,,18,,,English Oak,street,7727,,mature,1965-01-01,,,,,,,,46 Calvert ST COLAC VIC 3250//HESSE ST//FOUR TREES
-38.755864,143.666453,Eucalyptus,Leucoxylon,0.4,,,,,,,,4,,,Yellow Gum,street,6284,,semi-mature,1998-01-01,,,,,,,,11 Montrose AVE APOLLO BAY VIC 3233
-38.755247,143.660712,Metrosideros,Excelsa,0.4,,,,,,,,3,,,New Zealand Christmas Bush,street,6310,,semi-mature,1993-01-01,,,,,,,,53 Montrose AVE APOLLO BAY VIC 3233
-38.754777,143.665617,Corymbia,Ficifolia,0.3,,,,,,,,3,,,Red Flowering Gum,street,6576,,young,2004-01-01,,,,,,,,10 Whelan ST APOLLO BAY VIC 3233
-38.754794,143.66573,Metrosideros,Excelsa,0.4,,,,,,,,4,,,New Zealand Christmas Bush,street,6579,,semi-mature,1993-01-01,,,,,,,,8 Whelan ST APOLLO BAY VIC 3233
-38.759629,143.671046,Corymbia,Ficifolia,1,,,,,,,,5,,,Red Flowering Gum,street,6413,,mature,1978-01-01,,,,,,,,25 Nelson ST APOLLO BAY VIC 3233
-38.752126,143.662911,Banksia,Intergifolia,0.2,,,,,,,,4,,,Coast Banksia,street,6556,,young,2003-01-01,,,,,,,,44 Thomson ST APOLLO BAY VIC 3233
-38.342437,143.574762,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,9645,,young,1995-01-01,,,,,,,,4 Nelson ST COLAC VIC 3250
-38.34238,143.575061,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,9642,,young,1995-01-01,,,,,,,,1/1 Nelson ST COLAC VIC 3250
-38.346606,143.588354,Prunus,Cerasifera,0.8,,,,,,,,2,,,Cherry Plum,street,9447,,semi-mature,2004-01-01,,,,,,,,26 Morrison ST COLAC VIC 3250
-38.346587,143.588199,Prunus,Blierana,0.05,,,,,,,,1,,,Double Pink Flowering Gum,street,9430,,young,2004-01-01,,,,,,,,24 Morrison ST COLAC VIC 3250
-38.335237,143.593676,Callistemon,Citrinus,0.3,,,,,,,,2,,,Scarlet Bottle brush,street,9333,,semi-mature,1995-01-01,,,,,,,,4 Moet ST COLAC VIC 3250//TWO TREES
-38.337334,143.566188,Lophostermon,Confertus,0.3,,,,,,,,4,,,Queensland Box Brush,street,9307,,semi-mature,1980-01-01,,,,,,,,3 McLennan ST COLAC VIC 3250
-38.337595,143.566141,Lophostermon,Confertus,0.3,,,,,,,,5,,,Queensland Box Brush,street,9304,,semi-mature,1985-01-01,,,,,,,,5-7 McLennan ST COLAC VIC 3250//2 TREES
-38.749393,143.666625,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6181,,young,2006-01-01,,,,,,,,3 Holzer DR APOLLO BAY VIC 3233
-38.755768,143.665546,Corymbia,Ficifolia,0.1,,,,,,,,1,,,Red Flowering Gum,street,6293,,young,2006-01-01,,,,,,,,19 Montrose AVE APOLLO BAY VIC 3233
-38.748413,143.66673,Callistemon,Viminalis,0.1,,,,,,,,1,,,Weeping Bottle Brush,street,6170,,young,2006-01-01,,,,,,,,10 Holzer DR APOLLO BAY VIC 3233
-38.340369,143.602527,Photina,Robusta,0.3,,,,,,,,1,,,Photina,street,8903,,semi-mature,1988-01-01,,,,,,,,5 Hurst CT COLAC VIC 3250//Maitre D//2 trees
-38.746318,143.668622,Melaleuca,Stypheliodes,0.3,,,,,,,,4,,,Prickly Paperback,street,6187,,semi-mature,1998-01-01,,,,,,,,5 Joyce ST APOLLO BAY VIC 3233
-38.756493,143.663261,Lagunaria,Patersonii,0.6,,,,,,,,5,,,Itchy back tree,street,6261,,mature,1988-01-01,,,,,,,,1-3 McLennan ST APOLLO BAY VIC 3233
-38.756267,143.662637,Lagunaria,Patersonii,0.7,,,,,,,,6,,,Itchy back tree,street,6264,,semi-mature,1993-01-01,,,,,,,,10 McLennan ST APOLLO BAY VIC 3233
-38.755147,143.659797,Eucalyptus,Cladocalyx,0.2,,,,,,,,2,,,Sugar Gum,street,6313,,young,2006-01-01,,,,,,,,61 Montrose AVE APOLLO BAY VIC 3233
-38.749774,143.665802,Nerium,Oleander,0.2,,,,,,,,1,,,Oleander,street,6224,,semi-mature,1998-01-01,,,,,,,,122 McLachlan ST APOLLO BAY VIC 3233
-38.753643,143.664839,Corymbia,Ficifolia,0.1,,,,,,,,2,,,Red Flowering Gum,street,6230,,young,2005-01-01,,,,,,,,82 McLachlan ST APOLLO BAY VIC 3233
-38.335366,143.784074,Corymbia,Ficifolia,0.63,,,,,,,,6,,,Red Flowering Gum,street,7043,,semi-mature,1983-01-01,,,,,,,,55 Roadknight ST BIRREGURRA VIC 3242
-38.754703,143.664483,Corymbia,Ficifolia,0.6,,,,,,,,4,,,Red Flowering Gum,street,6253,,semi-mature,1998-01-01,,,,,,,,67 McLachlan ST APOLLO BAY VIC 3233
-38.334222,143.785477,Corymbia,Ficifolia,0.3,,,,,,,,3,,,Red Flowering Gum,street,6782,,semi-mature,1988-01-01,,,,,,,,56 Barry ST BIRREGURRA VIC 3242
-38.33364,143.787126,Eucalyptus,Leucoxylon,0.73,,,,,,,,7,,,Yellow Gum,street,6771,,mature,1988-01-01,,,,,,,,"5 Anderson ST BIRREGURRA VIC 3242//Anderson Street, Birregurra"
-38.333929,143.787926,Escallonia,Rubra,0.2,,,,,,,,2,,,Crimson Spire,street,7137,,mature,1983-01-01,,,,,,,,"9-13 Strachan ST BIRREGURRA VIC 3242//Strachan Street, Birregurra"
-38.033396,143.628813,Fraxinus,Oxycarpa,0.35,,,,,,,,6,,,Desert Ash,street,12098,,mature,1958-01-01,,,,,,,,5 Hall ST CRESSY VIC 3322
-38.033432,143.631117,Eucalyptus,Cladocalyx,0.6,,,,,,,,6,,,Sugar Gum,street,12115,,mature,1948-01-01,,,,,,,,37 Lyons ST CRESSY VIC 3322
-38.031747,143.633413,Eucalyptus,Leucoxylon,0.6,,,,,,,,14,,,Yellow Gum,street,12112,,mature,1958-01-01,,,,,,,,12 Lyons ST CRESSY VIC 3322
-38.031805,143.633342,Eucalyptus,Botriodies,0.25,,,,,,,,8,,,Mahogany Gum,street,12101,,mature,1958-01-01,,,,,,,,12 Lyons ST CRESSY VIC 3322
-38.028383,143.639911,Eucalyptus,Cladocalyx,1,,,,,,,,13,,,Sugar Gum,street,12175,,semi-mature,1993-01-01,,,,,,,,19 New Station ST CRESSY VIC 3322
-38.195346,143.640255,Pyrus,Ussuriensis,0.3,,,,,,,,3,,,Mancherian Pear,street,6688,,young,2003-01-01,,,,,,,,61-63 Main ST BEEAC VIC 3251
-38.196499,143.638886,Prunus,Bilerara,0.4,,,,,,,,3,,,Double Pink Flowering Prunus,street,6605,,mature,1983-01-01,,,,,,,,14 Coulstone ST BEEAC VIC 3251
-38.336446,143.786483,Fraxinus,Oxycarpa,0.92,,,,,,,,9,,,Desert Ash,street,7154,,mature,1958-01-01,,,,,,,,29 Strachan ST BIRREGURRA VIC 3242
-38.194492,143.637229,Cotoneaster,Orientalis,0.5,,,,,,,,4,,,Cotoneaster,street,6751,,semi-mature,1993-01-01,,,,,,,,5 Weston ST BEEAC VIC 3251
-38.196041,143.638652,Agonis,Flexuosa,0.5,,,,,,,,4,,,Weeping Willow Myrtle,street,6593,,semi-mature,1998-01-01,,,,,,,,15 Coulstone ST BEEAC VIC 3251
-38.337094,143.785465,Plantanus,Orientalis,0.8,,,,,,,,8,,,Plane Tree,street,7000,,mature,1988-01-01,,,,,,,,47 Main ST BIRREGURRA VIC 3242//Main St Birregurra//Nippers
-38.196732,143.637346,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6748,,mature,1958-01-01,,,,,,,,20 Weston ST BEEAC VIC 3251
-38.343166,143.782438,Acacia,Melanoxylon,0.8,,,,,,,,8,,,Blackwood,street,7097,,semi-mature,1998-01-01,,,,,,,,80 Strachan ST BIRREGURRA VIC 3242
-38.034459,143.628598,Schinus,Areira,0.1,,,,,,,,1,,,Peppercorn,street,12086,,young,2006-01-01,,,,,,,,15 Duverney ST CRESSY VIC 3322
-38.033899,143.628732,Eucalyptus,Cladocalyx,1.1,,,,,,,,7,,,Sugar Gum,street,12078,,mature,1928-01-01,,,,,,,,8 Duverney ST CRESSY VIC 3322
-38.034109,143.628714,Eucalyptus,Leucoxylon,0.35,,,,,,,,7,,,Yellow Gum,street,12075,,mature,1948-01-01,,,,,,,,20 Duverney ST CRESSY VIC 3322
-38.033874,143.628688,Eucalyptus,Cladocalyx,1.1,,,,,,,,6,,,Sugar Gum,street,12066,,mature,1928-01-01,,,,,,,,8 Duverney ST CRESSY VIC 3322
-38.03404,143.630786,Eucalyptus,Cladocalyx,0.25,,,,,,,,3,,,Sugar Gum,street,12198,,young,2003-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.034732,143.631726,Eucalyptus,Kitsoniana,0.15,,,,,,,,5,,,Bog Gum,street,12195,,semi-mature,1988-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.035268,143.63242,Eucalyptus,Botriodies,0.2,,,,,,,,12,,,Mahogany Gum,street,12192,,mature,1948-01-01,,,,,,,,40 Tennant ST CRESSY VIC 3322
-38.197422,143.640404,Eucalyptus,Cladocalyx,1,,,,,,,,15,,,Sugar Gum,street,6622,,mature,1958-01-01,,,,,,,,78 Main ST BEEAC VIC 3251
-38.034112,143.631208,Eucalyptus,Cladocalyx,0.4,,,,,,,,10,,,Sugar Gum,street,12201,,mature,1983-01-01,,,,,,,,30 Tennant ST CRESSY VIC 3322
-38.203474,143.639895,Eucalyptus,Cladocalyx,1.2,,,,,,,,10,,,Sugar Gum,street,6668,,mature,1958-01-01,,,,,,,,140 Main ST BEEAC VIC 3251
-38.203844,143.639627,Eucalyptus,Leucoxylon,1.2,,,,,,,,10,,,Yellow Gum,street,6662,,mature,1928-01-01,,,,,,,,133 Main ST BEEAC VIC 3251
-38.203235,143.639553,Callistemon,Citrinus,0.2,,,,,,,,2,,,Scarlet Bottle brush,street,6645,,semi-mature,1993-01-01,,,,,,,,127 Main ST BEEAC VIC 3251
-38.202659,143.639625,Eucalyptus,Cladocalyx,0.8,,,,,,,,12,,,Sugar Gum,street,6656,,mature,1983-01-01,,,,,,,,123 Main ST BEEAC VIC 3251
-38.20221,143.640008,Eucalyptus,Cladocalyx,1,,,,,,,,10,,,Sugar Gum,street,6659,,mature,1958-01-01,,,,,,,,122 Main ST BEEAC VIC 3251
-38.201375,143.640106,Eucalyptus,Leucoxylon,1,,,,,,,,8,,,Yellow Gum,street,6636,,mature,1978-01-01,,,,,,,,118 Main ST BEEAC VIC 3251
-38.20068,143.639886,Fraxinus,Oxycarpa,0.9,,,,,,,,8,,,Desert Ash,street,6648,,semi-mature,1983-01-01,,,,,,,,115 Main ST BEEAC VIC 3251
-38.199213,143.640243,Ulmus,Procera,0.8,,,,,,,,4,,,English Elm,street,6696,,mature,1958-01-01,,,,,,,,98 Main ST BEEAC VIC 3251
-38.19835,143.640314,Allocasuarina,Stricta,0.9,,,,,,,,10,,,She Oak,street,6665,,semi-mature,1978-01-01,,,,,,,,90 Main ST BEEAC VIC 3251
-38.198204,143.640325,Cupressus,Macrocarpa,1.2,,,,,,,,8,,,Monterey Cyress,street,6625,,mature,1928-01-01,,,,,,,,90 Main ST BEEAC VIC 3251
-38.034626,143.628836,Photina,Robusta,0.2,,,,,,,,3,,,Photina,street,12092,,mature,1983-01-01,,,,,,,,17 Duverney ST CRESSY VIC 3322
-38.035093,143.629167,Fraxinus,Oxycarpa,0.7,,,,,,,,5,,,Desert Ash,street,12069,,mature,1978-01-01,,,,,,,,21 Duverney ST CRESSY VIC 3322
-38.030585,143.635073,Fraxinus,Raywoodii,0.1,,,,,,,,3,,,Claret Ash,street,12152,,young,2003-01-01,,,,,,,,50 New Station ST CRESSY VIC 3322
-38.195921,143.639212,Agonis,Flexuosa,0.4,,,,,,,,5,,,Weeping Willow Myrtle,street,6728,,semi-mature,1998-01-01,,,,,,,,8 Wallace ST BEEAC VIC 3251
-38.195677,143.638737,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6602,,mature,1958-01-01,,,,,,,,13 Coulstone ST BEEAC VIC 3251
-38.195814,143.640535,Eucalyptus,Globulus,2,,,,,,,,8,,,Blue Gum,street,6639,,mature,1928-01-01,,,,,,,,78 A Main ST BEEAC VIC 3251
-38.195279,143.640593,Eucalyptus,Camaldulensis,0.5,,,,,,,,5,,,River Red Gum,street,6642,,mature,1983-01-01,,,,,,,,52 Main ST BEEAC VIC 3251
-38.194651,143.640657,Cupressus,Macrocarpa,1.2,,,,,,,,8,,,Monterey Cyress,street,6711,,mature,1928-01-01,,,,,,,,52 Main ST BEEAC VIC 3251
-38.194203,143.640636,Cupressus,Macrocarpa,1.8,,,,,,,,6,,,Monterey Cyress,street,6705,,mature,1928-01-01,,,,,,,,50 Main ST BEEAC VIC 3251
-38.194961,143.638947,Ulmus,Procera,1,,,,,,,,10,,,English Elm,street,6599,,mature,1958-01-01,,,,,,,,2 Coulstone ST BEEAC VIC 3251
-38.194215,143.638854,Ulmus,Procera,1.2,,,,,,,,12,,,English Elm,street,6596,,mature,1958-01-01,,,,,,,,1 Coulstone ST BEEAC VIC 3251
-38.346978,143.78567,Lagunaria,Patersonii,0.5,,,,,,,,3,,,Itchy back tree,street,6473,,young,2003-01-01,,,,,,,,21 Pascoe ST APOLLO BAY VIC 3233
-38.339292,143.788384,Eucalyptus,Nichollii,1.15,,,,,,,,12,,,Willow Peppermint,street,6905,,semi-mature,1983-01-01,,,,,,,,16 Jenner ST BIRREGURRA VIC 3242
-38.347513,143.577324,Callistemon,Viminalis,0.2,,,,,,,,2,,,Weeping Bottle Brush,street,8789,,semi-mature,1985-01-01,,,,,,,,11 Hebb CT COLAC VIC 3250
